id,KD,Kill,Death,Assistant,WinRate,PickRate,AvgScore,FirstBloodRate,RankEncoded,HeadshotRate,Rank
9203,0.619,13.049,11.204,2.517,86.192,0.692,313.436,0.043,17,74.823,diamond_2
9218,0.612,11.232,10.614,3.08,36.729,3.312,227.5,0.088,13,67.578,platinum_1
9219,0.704,10.446,9.34,3.511,26.445,3.643,288.925,0.103,15,75.409,platinum_3
9235,0.687,24.227,7.393,1.85,16.008,1.514,363.573,0.152,18,77.2,diamond_3
9257,0.146,7.781,14.9,2.076,33.36,0.931,229.502,0.04,13,67.578,platinum_1
9263,0.76,6.354,12.821,6.967,30.453,4.893,132.066,0.036,7,62.625,silver_1
9311,0.35,9.024,2.815,9.067,64.577,26.289,93.787,0.088,4,53.409,bronze_1
9318,0.844,15.232,13.054,4.84,53.235,5.198,210.79,0.107,12,61.989,gold_3
9366,0.463,7.412,16.865,4.181,40.684,0.86,295.782,0.048,16,72.558,diamond_1
9392,0.273,2.768,7.963,1.626,85.407,2.831,200.501,0.158,10,61.994,gold_1
9413,0.657,4.325,20.282,1.955,38.367,1.087,74.155,0.035,3,34.267,iron_3
9424,0.645,26.104,12.029,3.017,53.179,3.12,304.606,0.11,16,72.558,diamond_1
9546,0.804,13.374,15.323,2.118,59.311,3.22,56.589,0.147,2,43.59,iron_2
9581,0.399,8.923,8.237,2.87,29.597,5.556,210.117,0.069,11,66.234,gold_2
9646,0.532,14.193,7.294,1.299,60.624,4.459,114.797,0.218,6,41.191,bronze_3
9653,0.452,15.192,7.121,0.32,87.231,4.638,141.243,0.157,8,57.784,silver_2
9658,0.976,14.043,9.398,3.12,57.743,12.826,312.32,0.117,16,72.558,diamond_1
9663,0.39,14.234,7.177,6.173,32.123,6.206,393.463,0.085,19,71.37,ascendant_1
9691,0.605,18.592,7.532,0.971,27.38,7.059,235.396,0.15,13,67.578,platinum_1
9705,0.554,18.043,17.223,2.937,34.87,32.049,90.379,0.142,5,63.014,bronze_2
9715,0.609,21.537,41.766,5.027,26.406,29.145,67.531,0.341,3,34.267,iron_3
9717,0.755,27.395,31.25,4.771,35.6,35.585,71.475,0.349,3,34.267,iron_3
9818,0.71,14.152,11.392,3.952,52.894,4.263,166.32,0.088,8,57.784,silver_2
9830,0.633,30.056,12.694,4.629,43.836,1.66,131.075,0.064,7,62.625,silver_1
9873,0.316,34.771,3.33,4.542,62.705,2.852,59.646,0.046,2,43.59,iron_2
10001,0.315,16.577,18.405,4.745,41.518,4.547,149.094,0.101,7,62.625,silver_1
10009,0.471,18.08,13.088,2.166,72.295,2.281,240.915,0.104,12,61.989,gold_3
10044,0.676,5.969,6.689,0.851,68.471,13.134,321.85,0.051,17,74.823,diamond_2
10137,0.505,2.454,3.612,3.101,83.828,14.755,78.978,0.015,4,53.409,bronze_1
10162,0.577,3.222,2.301,1.529,39.623,4.15,622.12,0.063,22,85.93,immortal_1
10165,0.401,2.414,1.64,1.085,38.0,1.681,832.864,0.083,24,92.798,immortal_3
10247,0.46,4.481,3.733,5.511,6.411,1.786,149.515,0.055,7,62.625,silver_1
10250,0.406,3.643,2.506,8.425,5.93,2.203,96.706,0.072,5,63.014,bronze_2
10273,0.596,1.571,2.726,0.47,31.601,4.663,90.3,0.061,5,63.014,bronze_2
10290,0.865,3.602,3.681,2.146,5.564,4.747,45.704,0.069,1,27.161,iron_1
10331,0.55,2.371,2.221,0.312,14.864,1.384,134.161,0.486,7,62.625,silver_1
10334,0.413,2.521,2.048,0.242,22.973,1.547,61.486,0.629,3,34.267,iron_3
10337,0.308,2.444,1.49,0.356,29.603,0.77,39.568,0.601,1,27.161,iron_1
10354,0.398,1.66,8.101,0.77,26.216,1.361,58.79,0.015,3,34.267,iron_3
10370,0.318,2.909,1.835,0.72,49.045,5.406,113.474,0.037,6,41.191,bronze_3
10381,0.777,4.417,2.044,1.443,47.146,0.513,197.851,0.115,10,61.994,gold_1
10385,0.586,2.743,1.975,1.106,93.875,0.441,173.346,0.172,8,57.784,silver_2
10390,0.401,1.432,2.52,1.439,61.392,0.431,146.116,0.154,8,57.784,silver_2
10404,0.648,3.28,15.107,1.915,22.444,2.533,216.182,0.064,11,66.234,gold_2
10442,0.719,2.878,3.516,1.231,29.982,9.072,221.989,0.076,11,66.234,gold_2
10479,0.638,4.317,2.165,1.573,58.013,5.469,283.023,0.173,14,70.726,platinum_2
10510,0.444,1.084,1.858,1.022,14.285,4.065,347.703,0.061,18,77.2,diamond_3
10513,0.326,0.908,2.003,1.177,15.106,2.415,292.696,0.045,15,75.409,platinum_3
10515,0.208,1.416,1.789,0.627,16.297,2.84,316.112,0.063,16,72.558,diamond_1
10532,0.94,2.272,5.147,0.798,17.21,1.4,165.913,0.393,9,65.154,silver_3
10566,0.613,2.878,4.367,0.813,39.118,0.966,277.626,0.109,15,75.409,platinum_3
10578,0.748,4.34,4.6,2.268,46.593,9.048,137.28,0.073,7,62.625,silver_1
10631,0.448,1.516,2.504,0.23,51.466,1.492,151.659,0.047,8,57.784,silver_2
10726,0.66,5.086,2.881,0.831,26.053,4.006,107.202,0.042,5,63.014,bronze_2
10744,0.241,2.73,2.663,4.357,42.44,4.023,54.233,0.085,2,43.59,iron_2
10759,0.615,3.81,3.481,0.945,79.621,3.762,148.759,0.104,8,57.784,silver_2
10793,0.199,4.299,2.398,1.778,92.933,0.172,66.539,0.144,4,53.409,bronze_1
10819,0.882,2.923,2.855,0.78,57.164,0.85,182.016,0.077,10,61.994,gold_1
10859,0.978,5.417,3.009,1.08,68.714,4.564,230.681,0.285,12,61.989,gold_3
10879,0.731,3.726,3.931,2.348,77.48,12.771,228.992,0.086,12,61.989,gold_3
10884,0.407,1.773,2.893,2.138,89.821,14.818,334.99,0.077,17,74.823,diamond_2
10926,0.519,4.63,2.889,0.857,19.925,12.019,243.265,0.043,13,67.578,platinum_1
10948,0.427,1.294,3.737,0.764,30.308,4.39,293.033,0.027,15,75.409,platinum_3
10983,0.805,4.103,4.886,1.014,39.649,12.694,117.084,0.216,5,63.014,bronze_2
11011,0.569,1.527,1.789,1.163,29.581,6.258,227.944,0.1,13,67.578,platinum_1
11065,0.745,1.93,2.367,1.067,18.654,9.215,290.359,0.03,15,75.409,platinum_3
11093,0.518,1.749,2.443,2.273,46.64,2.083,219.881,0.078,12,61.989,gold_3
11149,0.267,7.896,3.909,0.815,27.962,0.349,69.753,0.126,3,34.267,iron_3
11155,0.404,17.992,3.221,0.956,17.277,0.405,41.986,0.062,1,27.161,iron_1
11184,0.58,3.152,1.919,3.208,75.414,6.508,200.449,0.152,10,61.994,gold_1
11212,0.32,4.482,3.304,1.152,16.233,0.271,90.602,0.072,5,63.014,bronze_2
11218,0.959,2.738,3.864,1.08,37.599,1.053,171.12,0.113,9,65.154,silver_3
11251,0.623,2.679,1.184,0.362,9.931,5.08,410.085,0.099,19,71.37,ascendant_1
11283,0.48,3.677,2.566,0.496,17.584,4.678,232.712,0.102,13,67.578,platinum_1
11316,0.211,6.944,4.533,1.683,31.174,13.737,92.991,0.151,5,63.014,bronze_2
11372,0.305,6.408,2.4,2.503,64.131,3.161,183.814,0.02,10,61.994,gold_1
11412,0.436,3.663,5.882,2.546,24.896,3.809,269.069,0.135,15,75.409,platinum_3
11423,0.337,8.823,2.677,1.377,70.354,1.22,166.735,0.202,8,57.784,silver_2
11431,0.363,16.553,3.037,0.544,26.538,0.971,51.972,0.259,1,27.161,iron_1
11459,0.697,4.969,4.165,1.789,32.104,4.146,137.74,0.078,7,62.625,silver_1
11543,0.768,3.693,4.402,1.09,52.116,3.384,56.158,0.036,2,43.59,iron_2
11551,0.282,2.259,5.67,0.734,29.311,2.842,43.948,0.045,1,27.161,iron_1
11559,0.746,3.117,3.37,3.067,37.927,3.182,182.495,0.12,9,65.154,silver_3
11611,0.609,2.088,2.622,0.566,14.224,1.214,228.429,0.076,13,67.578,platinum_1
11628,0.499,4.644,2.523,1.322,36.137,0.558,124.973,0.236,7,62.625,silver_1
11715,0.487,2.576,6.203,1.177,31.778,7.559,70.974,0.18,3,34.267,iron_3
11866,0.68,2.595,8.192,1.353,48.207,8.206,95.835,0.042,4,53.409,bronze_1
11905,0.522,4.812,12.688,0.508,20.346,4.454,276.634,0.151,15,75.409,platinum_3
11918,0.693,3.204,3.2,1.209,35.551,5.194,199.8,0.256,11,66.234,gold_2
11959,0.775,2.621,4.221,1.999,59.826,3.791,162.52,0.081,8,57.784,silver_2
11969,0.745,2.394,2.463,0.989,67.639,4.988,240.236,0.073,12,61.989,gold_3
12004,0.254,5.05,4.343,4.615,36.2,2.224,208.371,0.064,11,66.234,gold_2
12128,0.215,4.749,1.288,1.152,68.788,1.894,78.579,0.15,4,53.409,bronze_1
12165,0.451,1.632,4.039,0.545,20.685,7.635,96.802,0.11,5,63.014,bronze_2
12229,0.382,1.472,2.87,2.975,22.887,2.289,58.177,0.203,3,34.267,iron_3
12257,0.23,2.475,2.259,1.508,52.931,6.617,62.776,0.02,2,43.59,iron_2
12258,0.801,2.664,3.2,0.91,39.771,6.11,213.01,0.093,11,66.234,gold_2
12275,0.279,0.54,2.594,1.027,32.465,4.532,157.246,0.068,9,65.154,silver_3
12278,0.701,2.59,4.633,1.476,38.064,4.032,197.95,0.076,11,66.234,gold_2
12443,0.506,4.628,6.529,0.959,42.388,4.372,139.006,0.21,7,62.625,silver_1
12461,0.518,4.831,5.052,1.002,77.021,7.065,156.547,0.135,8,57.784,silver_2
12464,0.604,5.213,5.57,0.642,73.367,6.601,207.842,0.167,12,61.989,gold_3
12467,0.331,4.519,3.838,0.607,42.268,7.62,164.112,0.244,9,65.154,silver_3
12513,0.975,4.255,2.188,0.636,13.686,1.241,219.476,0.016,11,66.234,gold_2
12528,0.61,5.111,3.559,1.69,40.333,3.443,504.065,0.194,21,76.287,ascendant_3
12616,0.29,1.521,2.375,0.597,41.988,0.584,263.082,0.153,15,75.409,platinum_3
12636,0.363,2.259,16.427,1.194,50.773,1.185,76.266,0.227,4,53.409,bronze_1
12642,0.424,8.308,3.637,1.915,51.26,2.229,334.742,0.206,17,74.823,diamond_2
12693,0.645,5.308,6.794,3.924,38.858,5.8,200.54,0.16,11,66.234,gold_2
12700,0.837,4.512,3.514,1.69,34.307,7.455,145.705,0.108,7,62.625,silver_1
12706,0.854,2.649,1.744,2.596,57.313,3.995,117.483,0.046,6,41.191,bronze_3
12707,0.606,2.993,1.43,3.271,48.716,3.476,139.805,0.041,7,62.625,silver_1
12715,0.18,2.478,0.744,1.047,47.666,5.553,81.231,0.027,4,53.409,bronze_1
12732,0.497,3.902,0.517,4.546,11.284,7.17,273.789,0.036,15,75.409,platinum_3
12771,0.666,4.111,4.859,0.525,45.272,0.956,328.811,0.077,16,72.558,diamond_1
12835,0.567,3.517,4.044,0.346,27.526,0.768,91.221,0.189,5,63.014,bronze_2
12882,0.404,8.387,1.589,0.797,56.855,10.752,125.878,0.236,6,41.191,bronze_3
12914,0.131,0.773,4.488,2.213,26.577,4.742,62.083,0.021,3,34.267,iron_3
12922,0.807,3.132,3.388,0.84,36.368,12.24,189.091,0.08,11,66.234,gold_2
12932,0.677,0.768,5.144,1.135,80.028,9.861,234.686,0.161,12,61.989,gold_3
12974,0.42,1.206,1.247,2.223,12.622,2.981,240.704,0.039,13,67.578,platinum_1
13001,0.86,3.244,2.934,2.406,46.441,8.934,145.599,0.109,8,57.784,silver_2
13081,0.622,2.413,2.664,1.053,22.24,4.172,185.701,0.091,11,66.234,gold_2
13087,0.515,1.571,2.492,1.559,18.846,2.386,84.83,0.109,3,34.267,iron_3
13106,0.653,1.928,2.993,1.275,47.911,7.316,53.714,0.043,2,43.59,iron_2
13155,0.36,2.853,3.215,0.382,32.403,23.276,71.415,0.028,3,34.267,iron_3
13163,0.52,3.761,2.083,2.696,28.878,5.213,212.724,0.111,11,66.234,gold_2
13238,0.742,3.496,4.446,1.69,62.83,4.176,223.88,0.22,12,61.989,gold_3
13278,0.72,5.117,4.945,0.948,40.8,7.92,178.08,0.125,9,65.154,silver_3
13302,0.512,4.431,3.681,1.597,62.393,13.122,93.709,0.069,4,53.409,bronze_1
13326,0.502,1.06,4.014,0.439,25.871,2.339,992.228,0.092,25,92.319,radiant
13331,0.67,0.558,1.958,0.486,30.551,1.5,674.817,0.061,23,90.551,immortal_2
13368,0.684,2.58,4.257,1.146,57.492,9.197,226.257,0.13,12,61.989,gold_3
13384,0.639,2.439,4.303,3.197,39.003,5.602,119.722,0.071,5,63.014,bronze_2
13398,0.625,2.8,3.8,1.35,55.167,13.104,187.92,0.114,10,61.994,gold_1
13458,0.72,3.24,3.4,1.694,52.258,0.744,154.4,0.13,8,57.784,silver_2
13465,0.505,2.131,5.166,2.961,55.961,1.14,114.227,0.255,6,41.191,bronze_3
13476,0.623,1.781,2.052,1.018,62.53,3.115,107.472,0.142,6,41.191,bronze_3
13479,0.633,5.983,4.372,2.182,49.975,4.092,248.71,0.098,13,67.578,platinum_1
13510,0.795,3.681,0.626,0.682,24.156,1.381,170.505,0.466,9,65.154,silver_3
13516,0.401,1.445,0.59,0.55,16.661,1.938,86.174,0.612,3,34.267,iron_3
13521,0.693,3.39,3.286,1.344,35.104,4.222,303.218,0.082,16,72.558,diamond_1
13558,0.773,4.588,5.0,2.08,36.936,3.075,222.53,0.09,13,67.578,platinum_1
13580,0.841,4.717,3.039,1.814,40.27,2.578,187.726,0.089,10,61.994,gold_1
13630,0.634,1.998,5.996,2.057,40.448,0.32,295.128,0.093,16,72.558,diamond_1
13728,0.438,13.09,21.421,0.489,10.288,2.46,67.752,0.106,3,34.267,iron_3
13776,0.819,1.627,2.101,4.624,65.161,10.742,50.475,0.067,2,43.59,iron_2
13781,0.574,6.243,7.339,2.015,52.992,3.236,214.084,0.11,12,61.989,gold_3
13804,0.723,5.394,4.007,1.684,87.287,1.481,76.666,0.236,4,53.409,bronze_1
13812,0.816,4.401,5.107,0.87,45.332,1.5,32.455,0.228,1,27.161,iron_1
13843,0.853,11.192,4.74,0.994,44.813,3.18,221.04,0.109,12,61.989,gold_3
13847,0.552,18.788,3.488,0.676,49.824,3.766,160.089,0.145,8,57.784,silver_2
13885,0.464,3.682,2.226,1.92,23.708,13.916,295.135,0.05,15,75.409,platinum_3
13900,0.539,3.84,4.284,1.59,52.057,2.544,152.998,0.12,8,57.784,silver_2
13919,0.849,6.834,6.037,0.84,26.622,4.189,124.605,0.088,7,62.625,silver_1
13929,0.33,5.756,4.182,0.194,25.805,3.607,269.911,0.034,15,75.409,platinum_3
14023,0.531,4.098,4.702,2.219,27.071,2.186,152.77,0.107,9,65.154,silver_3
14025,0.421,6.397,3.723,1.455,23.319,2.072,154.68,0.165,9,65.154,silver_3
14065,0.575,9.035,4.844,4.273,36.484,1.069,196.325,0.115,11,66.234,gold_2
14208,0.578,2.373,12.169,2.934,29.382,1.182,183.771,0.049,9,65.154,silver_3
14233,0.436,4.161,4.813,0.237,52.613,17.55,266.579,0.155,14,70.726,platinum_2
14282,0.548,5.659,3.475,1.739,19.446,15.6,125.505,0.044,7,62.625,silver_1
14325,0.72,3.032,5.392,5.519,37.435,1.303,546.166,0.14,21,76.287,ascendant_3
14342,0.307,7.95,3.804,1.141,36.634,13.358,172.625,0.085,9,65.154,silver_3
14414,0.314,0.757,6.705,4.562,84.161,0.886,42.322,0.05,2,43.59,iron_2
14492,0.943,2.239,9.607,1.528,60.525,5.262,312.195,0.086,16,72.558,diamond_1
14494,0.544,2.61,8.273,1.143,40.309,8.078,283.224,0.053,15,75.409,platinum_3
14518,0.83,4.823,6.201,1.42,60.6,1.904,232.1,0.086,12,61.989,gold_3
14524,0.571,4.434,3.57,0.752,84.663,0.508,129.292,0.06,6,41.191,bronze_3
14537,0.464,1.195,2.257,0.543,41.691,0.475,121.57,0.051,7,62.625,silver_1
14552,0.704,8.328,4.005,0.418,58.497,10.749,424.651,0.068,19,71.37,ascendant_1
14615,0.68,3.643,0.805,1.297,35.151,5.7,224.741,0.13,13,67.578,platinum_1
14636,0.191,1.354,6.814,1.445,36.771,16.183,94.136,0.231,5,63.014,bronze_2
14666,0.384,4.989,4.833,3.196,28.73,8.53,180.258,0.059,9,65.154,silver_3
14738,0.792,5.952,3.975,1.88,38.473,4.176,206.01,0.114,11,66.234,gold_2
14742,0.464,8.12,4.807,1.177,21.128,2.112,87.003,0.105,3,34.267,iron_3
14775,0.244,0.632,5.208,0.193,10.189,0.912,95.837,0.025,5,63.014,bronze_2
14872,0.368,1.372,6.503,1.767,24.032,1.063,68.296,0.033,3,34.267,iron_3
14899,0.832,5.106,6.599,1.846,50.58,17.948,118.968,0.089,6,41.191,bronze_3
14905,0.69,4.882,10.205,2.208,24.5,15.369,208.607,0.051,11,66.234,gold_2
14909,0.852,3.252,15.766,1.489,24.499,18.327,278.685,0.04,15,75.409,platinum_3
14937,0.249,3.727,30.492,2.293,55.943,2.809,216.581,0.107,12,61.989,gold_3
14942,0.735,7.156,8.384,1.413,18.713,1.329,190.715,0.108,11,66.234,gold_2
14953,0.576,4.305,11.931,0.765,23.954,1.004,170.889,0.162,9,65.154,silver_3
14987,0.541,9.319,9.843,0.831,29.485,8.786,90.892,0.109,5,63.014,bronze_2
14988,0.492,8.294,8.662,0.615,22.409,9.313,80.894,0.141,3,34.267,iron_3
15032,0.82,11.602,10.844,1.449,41.34,3.115,51.554,0.153,1,27.161,iron_1
15040,0.423,4.48,6.193,2.199,33.807,2.902,304.573,0.117,16,72.558,diamond_1
15052,0.273,2.83,11.969,0.874,45.388,4.7,365.819,0.045,18,77.2,diamond_3
15105,0.495,3.026,4.52,0.79,12.0,3.689,119.565,0.064,5,63.014,bronze_2
15117,0.261,2.168,4.073,0.438,7.345,3.506,231.078,0.07,13,67.578,platinum_1
15138,0.809,4.212,5.208,1.33,62.848,5.55,174.72,0.076,10,61.994,gold_1
15166,0.751,2.874,4.232,1.062,70.797,3.898,121.032,0.078,6,41.191,bronze_3
15194,0.507,4.537,2.353,0.329,44.087,4.049,156.276,0.019,9,65.154,silver_3
15249,0.513,6.793,10.677,2.218,52.755,43.881,623.517,0.162,22,85.93,immortal_1
15346,0.222,8.431,4.306,0.92,26.725,3.988,176.514,0.133,9,65.154,silver_3
15364,0.264,3.491,3.808,1.153,63.916,20.862,164.625,0.086,8,57.784,silver_2
15417,0.324,2.455,2.943,1.374,27.888,2.746,113.837,0.054,5,63.014,bronze_2
15424,0.311,7.612,5.83,0.825,59.54,0.527,295.182,0.152,14,70.726,platinum_2
15437,0.584,4.12,34.483,0.574,36.53,0.19,455.836,0.239,20,77.453,ascendant_2
15439,0.85,5.313,3.12,2.401,36.413,5.369,202.768,0.088,11,66.234,gold_2
15524,0.482,3.209,5.426,3.05,55.835,6.105,117.087,0.048,6,41.191,bronze_3
15547,0.798,8.007,4.227,4.109,30.206,2.176,381.004,0.047,18,77.2,diamond_3
15548,0.583,10.169,3.508,3.246,23.259,1.719,266.703,0.045,15,75.409,platinum_3
15578,0.651,5.428,5.777,2.375,41.055,1.72,218.79,0.076,11,66.234,gold_2
15652,0.639,5.895,1.972,0.719,68.211,8.172,64.895,0.081,2,43.59,iron_2
15657,0.388,9.709,1.937,0.409,63.366,8.606,69.146,0.064,4,53.409,bronze_1
15675,0.111,3.652,2.997,1.466,64.437,7.912,465.934,0.091,20,77.453,ascendant_2
15696,0.436,5.267,2.668,2.157,7.687,10.856,636.686,0.088,22,85.93,immortal_1
15699,0.782,5.411,5.335,2.984,49.597,5.656,307.354,0.1,16,72.558,diamond_1
15708,0.652,4.582,12.06,1.303,26.51,9.743,129.56,0.074,7,62.625,silver_1
15814,0.652,9.039,0.545,0.728,88.953,0.745,885.989,0.378,25,92.319,radiant
15860,0.758,7.039,5.736,2.162,42.464,4.58,187.981,0.128,10,61.994,gold_1
16111,0.233,3.322,20.623,4.45,72.299,0.933,142.551,0.163,8,57.784,silver_2
16112,0.268,3.488,19.592,3.693,92.543,0.709,135.423,0.205,6,41.191,bronze_3
16137,0.086,1.191,6.317,2.064,43.337,22.356,227.757,0.263,13,67.578,platinum_1
16140,0.996,4.912,6.797,1.559,52.195,9.945,304.121,0.082,16,72.558,diamond_1
16219,0.653,4.571,3.199,2.508,39.341,3.309,295.358,0.145,16,72.558,diamond_1
16241,0.648,2.996,2.887,1.343,38.655,1.121,190.917,0.054,11,66.234,gold_2
16265,0.549,7.617,6.498,2.292,52.63,10.717,62.941,0.077,2,43.59,iron_2
16284,0.563,4.302,5.286,4.294,38.924,1.803,192.35,0.204,11,66.234,gold_2
16340,0.78,4.842,5.315,0.637,50.818,5.416,106.043,0.086,6,41.191,bronze_3
16349,0.26,4.324,4.897,0.593,29.549,6.049,187.405,0.141,11,66.234,gold_2
16364,0.665,4.644,4.073,3.641,68.6,5.933,281.992,0.149,14,70.726,platinum_2
16374,0.314,3.306,4.072,3.355,63.204,5.998,90.976,0.164,4,53.409,bronze_1
16388,0.542,5.177,3.477,1.232,71.863,3.281,117.41,0.034,6,41.191,bronze_3
16392,0.657,3.881,3.303,1.449,85.602,3.452,67.769,0.036,4,53.409,bronze_1
16433,0.392,6.166,2.327,0.4,15.754,6.951,187.772,0.071,11,66.234,gold_2
16506,0.628,7.397,4.555,1.435,19.637,1.059,301.856,0.138,16,72.558,diamond_1
16510,0.346,3.237,2.679,1.27,12.164,0.877,361.342,0.165,18,77.2,diamond_3
16536,0.251,0.138,3.836,1.116,8.223,1.062,269.576,0.077,15,75.409,platinum_3
16551,0.229,2.482,3.234,1.874,51.186,3.29,423.663,0.29,19,71.37,ascendant_1
16554,0.2,1.623,3.022,1.93,65.12,2.119,286.735,0.445,14,70.726,platinum_2
16576,0.265,4.53,0.274,4.811,5.259,6.854,129.4,0.05,7,62.625,silver_1
16690,0.509,3.178,1.28,1.024,30.368,2.06,167.456,0.203,9,65.154,silver_3
16711,0.333,3.691,5.815,4.492,23.998,9.66,179.598,0.15,9,65.154,silver_3
16767,0.691,2.759,2.778,0.899,19.322,2.075,120.02,0.069,5,63.014,bronze_2
16770,0.667,4.847,3.307,0.739,24.955,2.548,167.76,0.07,9,65.154,silver_3
16793,0.312,3.631,6.964,0.23,76.977,6.115,30.336,0.01,2,43.59,iron_2
16827,0.273,3.783,5.547,2.461,47.209,5.826,393.98,0.196,19,71.37,ascendant_1
16829,0.324,4.489,6.115,2.17,46.218,6.215,553.148,0.179,21,76.287,ascendant_3
16899,0.584,16.795,17.098,2.945,35.649,9.31,272.973,0.099,15,75.409,platinum_3
16900,0.666,13.436,14.191,3.328,32.084,10.986,193.811,0.126,11,66.234,gold_2
16902,0.707,10.76,13.362,3.551,32.613,9.64,251.179,0.148,13,67.578,platinum_1
16922,0.524,7.819,7.735,2.464,20.842,6.386,276.909,0.043,15,75.409,platinum_3
16983,0.571,8.89,10.156,10.168,42.245,3.666,236.644,0.085,13,67.578,platinum_1
16999,0.88,9.098,17.632,4.391,29.645,4.025,380.124,0.159,18,77.2,diamond_3
17015,0.728,8.302,25.997,1.759,42.372,3.219,119.578,0.091,6,41.191,bronze_3
17047,0.939,7.141,11.847,6.545,38.916,7.581,176.57,0.085,9,65.154,silver_3
17061,0.762,25.673,20.865,5.455,38.845,3.408,340.578,0.07,18,77.2,diamond_3
17089,0.132,13.61,17.598,8.799,30.332,2.418,492.642,0.065,20,77.453,ascendant_2
17099,0.656,16.606,20.1,4.369,25.938,3.75,386.973,0.074,18,77.2,diamond_3
17110,0.797,22.364,21.067,3.585,14.12,4.095,93.276,0.047,5,63.014,bronze_2
17150,0.349,21.969,24.627,4.428,19.594,1.651,635.311,0.095,22,85.93,immortal_1
17160,0.812,11.956,12.064,3.765,25.875,3.571,285.885,0.09,15,75.409,platinum_3
17168,0.493,19.145,4.816,3.953,28.459,1.118,184.546,0.055,9,65.154,silver_3
17200,0.554,15.033,20.575,2.726,19.194,1.538,246.793,0.0,13,67.578,platinum_1
17221,0.722,11.612,14.093,7.575,40.862,1.96,459.161,0.0,20,77.453,ascendant_2
17270,0.274,21.578,10.004,2.774,14.984,3.831,366.325,0.111,18,77.2,diamond_3
17287,0.978,9.087,12.496,2.076,34.948,3.156,154.456,0.06,9,65.154,silver_3
17294,0.579,9.535,13.416,1.519,46.186,1.982,56.123,0.131,2,43.59,iron_2
17322,0.922,24.514,14.974,4.449,36.193,8.844,146.368,0.1,7,62.625,silver_1
17366,0.577,21.009,32.108,1.963,15.686,6.448,87.209,0.054,3,34.267,iron_3
17479,0.766,11.025,17.651,3.365,34.936,3.58,235.52,0.102,13,67.578,platinum_1
17491,0.416,7.125,4.02,2.935,68.778,1.135,263.239,0.049,14,70.726,platinum_2
17517,0.074,6.903,12.549,4.208,11.67,9.045,200.483,0.046,11,66.234,gold_2
17537,0.275,5.968,28.002,1.282,63.512,3.239,127.245,0.136,6,41.191,bronze_3
17552,0.627,1.976,4.692,24.722,75.465,0.785,162.74,0.081,8,57.784,silver_2
17605,0.654,14.548,26.364,3.324,21.489,0.991,664.76,0.177,23,90.551,immortal_2
17613,0.67,12.022,40.201,0.545,91.137,0.863,533.357,0.196,21,76.287,ascendant_3
17645,0.51,3.492,13.929,2.562,16.643,13.386,102.479,0.188,5,63.014,bronze_2
17658,0.783,13.664,10.2,4.73,48.6,11.781,193.52,0.109,10,61.994,gold_1
17695,0.255,4.203,8.639,3.195,44.323,1.892,407.299,0.048,19,71.37,ascendant_1
17866,0.341,15.401,18.248,4.226,36.604,2.222,350.812,0.05,18,77.2,diamond_3
17876,0.158,24.904,6.462,6.545,38.231,3.148,445.431,0.028,20,77.453,ascendant_2
17895,0.282,7.172,24.006,2.279,27.562,0.999,91.494,0.029,5,63.014,bronze_2
17900,0.553,20.368,19.735,2.905,34.588,4.047,296.599,0.05,16,72.558,diamond_1
17905,0.578,39.46,19.273,4.28,17.971,2.212,76.201,0.041,3,34.267,iron_3
17906,0.543,33.936,23.32,3.253,21.206,2.831,64.771,0.038,3,34.267,iron_3
17935,0.86,14.147,8.128,3.642,59.36,1.184,28.007,0.053,2,43.59,iron_2
18027,0.235,12.454,20.06,6.66,54.573,1.327,275.696,0.0,14,70.726,platinum_2
18029,0.19,7.281,12.999,8.856,34.381,1.522,231.585,0.0,13,67.578,platinum_1
18072,0.459,16.839,1.504,3.95,20.174,3.612,286.613,0.195,15,75.409,platinum_3
18128,0.495,8.604,13.961,5.689,59.194,5.454,359.771,0.036,17,74.823,diamond_2
18133,0.358,7.038,9.903,6.33,24.91,5.227,497.669,0.031,21,76.287,ascendant_3
18164,0.524,16.43,11.34,5.283,90.54,8.284,231.54,0.102,12,61.989,gold_3
18200,0.898,9.5,15.71,4.608,38.468,9.782,263.719,0.118,15,75.409,platinum_3
18202,0.784,9.633,11.079,4.364,48.931,11.189,134.813,0.104,6,41.191,bronze_3
18286,0.524,17.678,12.641,1.635,23.58,2.283,62.994,0.052,3,34.267,iron_3
18319,0.721,22.551,18.207,2.52,20.923,2.94,363.779,0.103,18,77.2,diamond_3
18347,0.748,25.011,21.377,3.245,31.815,2.171,795.313,0.056,24,92.798,immortal_3
18382,0.746,10.209,11.519,1.993,16.423,3.425,885.581,0.089,25,92.319,radiant
18400,0.632,11.923,10.199,2.001,23.106,1.471,293.455,0.135,15,75.409,platinum_3
18405,0.841,8.281,20.644,1.208,31.093,1.949,395.995,0.081,19,71.37,ascendant_1
18462,0.461,7.87,11.951,4.477,68.787,9.211,195.624,0.108,10,61.994,gold_1
18505,0.574,15.509,14.081,2.511,22.161,2.214,165.324,0.051,9,65.154,silver_3
18581,0.931,18.266,12.761,3.178,37.784,7.387,341.537,0.123,18,77.2,diamond_3
18628,0.664,30.014,7.273,4.209,28.124,2.502,429.411,0.129,19,71.37,ascendant_1
18678,0.871,17.064,11.929,4.059,40.981,4.608,342.16,0.12,18,77.2,diamond_3
